line_id,species,lambda_obs,sigma_lambda_obs,chi2,n_components
Fe V_1379.2046,Fe V,1378.636148031906,0.006274102264564377,172912.08343611058,1
Fe V_1380.1140,Fe V,1380.3192996330056,0.001400570675156608,7490.275446542848,1
Fe V_1382.5606,Fe V,1382.7172210396234,0.005668726511430825,318.78031009965906,1
Fe V_1384.0585,Fe V,1384.2894391679313,0.0012894441282794854,3453.858291169978,1
Fe V_1384.2003,Fe V,1384.326311571511,0.0012610821578098981,4177.610183154177,1
Fe V_1384.6837,Fe V,1384.310512368814,0.004162146319811244,565.2340791642877,1
Fe V_1385.3120,Fe V,1384.7475449095064,0.005044380821266468,1327.99686766186,1
Fe V_1386.4670,Fe V,1386.7431954873628,0.0011743725463936377,15021.847748402906,1
Fe V_1388.0401,Fe V,1388.2629626456026,0.0005949128329407045,271090.04063382966,1
Fe V_1388.1938,Fe V,1388.2441125231985,0.0005137102433217785,303657.9046698891,1
Fe V_1388.3235,Fe V,1388.2388994745875,0.0004850523015381341,253267.5429690659,1
Fe V_1389.0048,Fe V,1389.3699213912996,0.0012230443803003537,163500.75257574575,1
Fe V_1390.7138,Fe V,1390.5560387689836,0.0015962472527244985,1115.8842564254433,1
Ni V_1390.9170,Ni V,1390.5672734733473,0.001829711563251165,4491.485689241847,1
Fe V_1390.9690,Fe V,1390.5675081493905,0.0021225258000293506,5028.4506477189225,1
Fe V_1392.2725,Fe V,1392.4608176491568,0.0010724174952664544,4625.199624336218,1
Fe V_1392.9400,Fe V,1392.4362883349268,0.007739142603553516,645.0234366210243,1
Fe V_1393.0706,Fe V,1392.5442485572119,0.006211284806014229,974.7262666161179,1
Fe V_1394.2712,Fe V,1394.4649773170825,0.0008383205026978068,175056.14056368373,1
Fe V_1394.6013,Fe V,1394.0040000000001,0.06593145045551982,88584.59475250571,1
Fe V_1394.6686,Fe V,1394.3172509535636,0.023774790330479835,68839.47893889484,1
Fe V_1395.4411,Fe V,1395.124384366937,0.0004967251316077317,275702.38599799253,1
Fe V_1397.7545,Fe V,1397.868865971436,0.0008966677662380596,6205.010720224954,1
Fe V_1397.9730,Fe V,1397.843225122573,0.0011026671521678073,2590.592348917069,1
Fe V_1398.1624,Fe V,1397.8248853328626,0.0019932772060941456,2683.114918776366,1
Fe V_1401.5384,Fe V,1401.598706139223,0.001171503730085032,1041.4764908990192,1
Fe V_1404.0438,Fe V,1404.0104750477042,0.000988123006607085,1919.4664787432662,1
Fe V_1404.2589,Fe V,1403.9880737917226,0.0012814271218742487,896.4859002611713,1
Fe V_1406.6710,Fe V,1407.1087103396198,0.004691185467127722,3455.918269773732,1
Fe V_1406.8220,Fe V,1407.4179999999997,0.014502300779074166,6450.942357508196,1
Fe V_1407.0098,Fe V,1407.6079999692142,0.020106653063835776,6038.187495759498,1
Fe V_1407.2470,Fe V,1407.8435999999997,0.020434788830008543,5802.021697346323,1
Fe V_1407.5640,Fe V,1408.1627999998518,0.02382793618814079,3049.296464689899,1
Fe V_1408.1190,Fe V,1408.5869652504982,0.017155354645761095,839.5452315034557,1
Fe V_1408.7993,Fe V,1409.3939999999998,0.04920346717676738,3584.2707374105416,1
Fe V_1409.0254,Fe V,1409.4756009460887,0.05906728092273136,6769.964280086434,1
Fe V_1409.2236,Fe V,1409.1178896054967,0.002661125715306567,10224.100554539604,1
Fe V_1409.4510,Fe V,1409.2231892264808,0.002408408728927073,10020.912595738151,1
Fe V_1409.7226,Fe V,1409.3584402563695,0.002431867050972232,13325.313781523582,1
Fe V_1409.8484,Fe V,1409.416001542658,0.003067697469137077,11109.039605724762,1
Fe V_1411.0703,Fe V,1410.9598922470077,0.0012902794294844598,1577.9838172054972,1
Fe V_1411.5675,Fe V,1411.056357653399,0.00321712816234687,6702.266801477817,1
Fe V_1414.8320,Fe V,1415.1482543525362,0.005485412805772626,3177.6288681152937,1
Fe V_1416.2196,Fe V,1416.4267008063882,0.0008006029028277257,242905.28278260602,1
Fe V_1416.8290,Fe V,1416.44432127101,0.0005748704887264168,169750.36419696375,1
Fe V_1417.0030,Fe V,1416.5516990057142,0.0005247568646037855,141832.98624644664,1
Fe V_1418.1223,Fe V,1418.1313245123613,0.0010864133726773099,2361.9733576526587,1
Fe V_1420.4180,Fe V,1420.6920425392777,0.0035034150723668852,1927.3379867904007,1
Fe V_1420.6049,Fe V,1420.7297236034606,0.0029195108699632496,1962.3314720774688,1
Fe V_1420.7486,Fe V,1420.722350668661,0.00306077632517691,1930.0474092682662,1
Fe V_1421.0167,Fe V,1420.7276649824337,0.004676779303833776,1620.5217256241672,1
Fe V_1421.9775,Fe V,1421.4892132287068,0.004316196214917241,799.9854917108411,1
Fe V_1422.4802,Fe V,1422.9655762983775,0.00447728777905673,1145.8017177088332,1
Fe V_1425.0834,Fe V,1425.579242337432,0.0026211547562479277,23898.01432534711,1
Fe V_1426.4346,Fe V,1426.0773292208378,0.0043008497478911655,3242.4974598940016,1
Fe V_1427.8145,Fe V,1427.8073654420325,0.0011972809412968365,1284.2114114079343,1
Fe V_1429.0058,Fe V,1429.3889786633629,0.005809947715995017,2840.880708144366,1
Fe V_1429.3300,Fe V,1429.2856572580606,0.001299396463022407,4863.775562448199,1
Fe V_1429.4691,Fe V,1429.2909055379293,0.0018237875040250369,7677.513110311026,1
Fe V_1430.3130,Fe V,1430.2816115773096,0.002456746158438596,8822.955117290072,1
Fe V_1430.5730,Fe V,1430.2839399795985,0.0024419536642730608,6246.992777904615,1
Fe V_1430.7552,Fe V,1430.30744628355,0.004309678601764894,7314.834794628187,1
Fe V_1431.8875,Fe V,1431.729745145924,0.001583985234674851,793.9637950234201,1
Fe V_1435.0474,Fe V,1435.0154551645503,0.0011939858995539175,1722.6848910608167,1
Fe V_1440.5290,Fe V,1440.5687051695645,0.00041155795040392364,262916.2096490862,1
Fe V_1440.7939,Fe V,1440.568716620467,0.00041269137176533973,266373.4254127472,1
Fe V_1442.2167,Fe V,1441.7067056593578,0.0,198625.17488679307,1
Fe V_1443.1662,Fe V,1442.7230675835583,0.001860770321511115,32277.501108401786,1
Fe V_1446.2860,Fe V,1446.3446967890027,0.0008107168376650312,2718.5492152388324,1
Fe V_1447.7045,Fe V,1447.388143751662,0.0014009521756945273,29081.73526577034,1
Fe V_1448.8487,Fe V,1448.79101075511,0.0009374434421050448,9618.748413220665,1
Fe V_1449.9290,Fe V,1450.0895843933677,0.00179511251298323,1705.1838400197848,1
Fe V_1451.1020,Fe V,1451.0769726339092,0.00038196154862473966,230155.29256610438,1
Fe V_1451.2660,Fe V,1451.0769050762297,0.00038438253224147605,230688.98585093216,1
Fe V_1453.6160,Fe V,1453.8815023256614,0.000750390757757052,14221.731385076051,1
Fe V_1454.2410,Fe V,1453.85752687599,0.004101986361471032,3182.9252287404124,1
Fe V_1454.4700,Fe V,1454.0463230589671,0.0029718492662167335,3170.0716548917544,1
Fe V_1454.7020,Fe V,1454.2428163062825,0.002314876401872707,12033.241084023104,1
Fe V_1455.5570,Fe V,1455.021327004054,0.0013118073287284443,229916.00979713356,1
Fe V_1455.7120,Fe V,1456.2963781891767,0.002680506117342938,221226.54834660658,1
Fe V_1456.1622,Fe V,1456.4164677684078,0.0005101606010490509,63402.057240181384,1
Fe V_1456.2890,Fe V,1456.4670094665105,0.0005894745693827686,28754.507838349098,1
Fe V_1459.2560,Fe V,1459.6540621814916,0.0003832000172865589,302280.85670386744,1
Fe V_1459.8330,Fe V,1459.703844051286,0.00043542861948644236,398783.0101049008,1
Fe V_1460.7298,Fe V,1460.8414719902,0.0009735412049662545,7893.064886131367,1
Fe V_1461.0540,Fe V,1460.8050401688986,0.0017386171895761794,1182.1344807098344,1
Fe V_1462.5641,Fe V,1462.907729936367,0.0018095815189729833,2509.328863835175,1
Fe V_1462.6350,Fe V,1462.9247598231111,0.0017404720835412944,2237.9985116377225,1
Fe V_1463.0650,Fe V,1462.9064432829005,0.0009294129181812509,5889.083438638678,1
Fe V_1464.2202,Fe V,1464.0132686705306,0.0015071150771418353,4561.149099685087,1
Fe V_1464.6850,Fe V,1464.1734026283589,0.002630090769308606,17260.440342619346,1
Fe V_1464.8730,Fe V,1465.0137777250075,0.0,42960.51580399088,1
Fe V_1466.6498,Fe V,1466.5170492775662,0.005359917945584437,1921.9323140325207,1
Fe V_1468.9080,Fe V,1469.1412725614375,0.0015087642016718508,3764.422164664653,1
Fe V_1469.0000,Fe V,1469.1623971791203,0.0015281216076829455,4177.373326638763,1
Fe V_1469.5986,Fe V,1469.0008000000003,0.016559170045399422,3164.3922805852326,1
Fe V_1471.2059,Fe V,1471.4993623455,0.000684481823598155,41845.22458065178,1
Fe V_1471.3340,Fe V,1471.5690006756492,0.0008905998528552013,31409.61471182548,1
Fe V_1472.0980,Fe V,1471.7213663420482,0.0030492431620570705,4405.555915786982,1
Fe V_1472.5116,Fe V,1472.0733739953075,0.0018422415957693508,7610.37471596719,1
Fe V_1472.8050,Fe V,1472.2080000000003,0.0036112648139972415,8254.507279581225,1
Fe V_1474.2722,Fe V,1474.4581283004231,0.0016028331042764535,857.5311707349936,1
Fe V_1475.3050,Fe V,1475.3375587523171,0.0011919163524653196,2090.7978674349793,1
Fe V_1475.6059,Fe V,1475.2935829088747,0.0022252001606049053,692.275449277958,1
Fe V_1477.5340,Fe V,1478.1057666357497,0.005828440869415638,535.4084431922033,1
Fe V_1477.7992,Fe V,1478.3943999999995,0.008648253782901382,482.7178065539496,1
Fe V_1478.2870,Fe V,1478.76692366837,0.008112933918770458,625.0833923905969,1
Fe V_1478.7850,Fe V,1478.9240842449653,0.002813414554274288,361.73326743002156,1
Fe V_1479.3900,Fe V,1479.0960398445577,0.0012290267177960238,15832.355674447694,1
Fe V_1483.2574,Fe V,1483.3839359242666,0.0008058325064863327,1530.3984752987683,1
Fe V_1484.2120,Fe V,1483.9647839339884,0.006488364664421096,1601.265149430354,1
Fe V_1484.3750,Fe V,1484.0392331570386,0.004930229166057546,618.550752988002,1
Fe V_1485.4533,Fe V,1484.962437037487,0.0012160075756286078,15577.341049385272,1
Fe V_1485.9263,Fe V,1486.3173843042505,0.004170884577853177,631.4489212481128,1
Fe V_1494.6412,Fe V,1494.4593068441395,0.0031613721275785055,366.52431239519103,1
Fe V_1495.6150,Fe V,1496.0495368540169,0.00036770111942154856,395702.62503625586,1
Fe V_1496.2648,Fe V,1496.0606898384365,0.0003607670427302039,513606.35549669,1
Fe V_1499.2326,Fe V,1499.5699713315882,0.003746624228081639,435.98775889044913,1
Fe V_1500.5822,Fe V,1500.0923246678565,0.0017885251858620543,42833.725744372954,1
Fe V_1504.3315,Fe V,1504.7907118429885,0.002365344092535798,1905.4556917802843,1
Fe V_1504.8480,Fe V,1504.7884212816707,0.0007750704368657098,3555.3088866373564,1
Fe V_1508.1512,Fe V,1507.9186786335308,0.0012952283771928508,6635.2323652758505,1
Fe V_1509.7897,Fe V,1509.8642561310205,0.0008432254932944553,2090.5671795418166,1
Fe V_1511.4340,Fe V,1511.389821269016,0.0009410315290046624,1563.628117998453,1
Fe V_1514.8306,Fe V,1514.3869615769752,0.0005109456911186044,153728.8840103005,1
Fe V_1515.5359,Fe V,1515.9848847296807,0.0004475603361224417,180574.18546452993,1
Fe V_1516.7993,Fe V,1516.4368413865725,0.0014845952586776156,34678.0643171423,1
Fe V_1519.5178,Fe V,1519.7978561453583,0.001644825317353259,10775.375761003657,1
Fe V_1525.1631,Fe V,1524.679391869433,0.0027283623056907906,19986.68124852392,1
Fe V_1530.4401,Fe V,1530.6817253892445,0.0011288096834990546,16309.563221970862,1
Fe V_1532.3289,Fe V,1532.4650005606445,0.000915729576377813,1397.0309507284337,1
Fe V_1535.0382,Fe V,1535.103633307921,0.0006555987088577078,5814.758638729217,1
Fe V_1543.2340,Fe V,1543.4823176267212,0.0008519644931976105,33863.293278731326,1
Fe V_1554.2180,Fe V,1554.3072560089554,0.0016040992441485442,1173.1252067797875,1
Fe V_1555.4456,Fe V,1555.5713371826278,0.0019339081842976893,401.72950251730333,1
Fe V_1557.0542,Fe V,1557.372033947262,0.0009745453341645266,181707.9873419607,1
Fe V_1557.3100,Fe V,1557.3728470247856,0.0007697096752509996,248023.54991670878,1
