line_id,species,lambda0_ang,lambda_obs,sigma_lambda_obs,depth,width,continuum_c0,continuum_c1,chi2_local,reduced_chi2_local,asymmetry,snr,window_contam,flags,n_components,q_cm1,lambda0_unc_ang
line_0239,Fe V,1442.2167,1442.3389137574557,0.0016211735997602855,-0.43901328815970964,0.08188429471154132,1.0454460894995052,-0.04909173778663511,3395.238611297603,22.63492407531735,-1.0795976212208778,34.62753350636122,0.268178798948192,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2897,0.004
line_0240,Fe V,1443.1662,1443.1368422841003,0.018404268699801496,-0.22312823098610324,0.16814310580718078,1.464473290554368,-0.9028454958261624,1930.9048510363539,12.872699006909025,-1.0252595666584279,18.207651718700088,0.29686171460691696,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2368,0.004
line_0241,Fe V,1446.286,1446.9171973918678,0.0071840110249313275,-0.6023922625286129,0.2547044566622972,2.201214825782513,2.4109364449151727,10386.17566942887,69.24117112952581,0.9865374295683137,33.74768291479999,0.32344885298744297,BLEND_SUSPECT;EDGE;MULTI_MINIMA;POOR_FIT;SATURATED,2,1297,0.004
line_0242,Fe V,1447.7045,1447.6509026282404,0.006657719799942243,-0.21702250761985653,0.1597696619160083,1.0511114568309543,-0.0022564935545665173,1030.8391284635309,6.872260856423539,0.6667197098227469,22.664321884897628,0.14516633473309912,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3201,0.004
line_0243,Fe V,1448.8487,1448.5948950177178,0.0021645454292097354,-0.29876143396240706,0.06089472452010898,1.4282467320618626,-0.9249579999081127,7143.5413713626895,47.623609142417926,-1.0779085404011108,23.795935830036733,0.378050169106739,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2406,0.004
line_0244,Fe V,1449.929,1450.055053845324,0.005375707005454827,-0.18268673893811793,0.20188361701200208,1.013709854664897,0.00047564832540583586,857.451844290629,5.716345628604193,-0.18081613961859885,16.230105750443908,0.23304123588323514,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2535,0.004
line_0245,Fe V,1451.102,1451.3007336485296,0.034504528362470206,-0.18130042607537344,0.29034225689789095,1.5067755823949902,0.7854197610551902,205.00157551818955,1.3666771701212637,1.1001425322374143,17.36117338435521,0.07235914183531351,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2103,0.004
line_0246,Fe V,1451.266,1451.3095137690332,0.01502315468117984,-0.1903266152235571,0.23606113701495254,1.039514972487541,0.002318718284624208,496.51265596997916,3.3100843731331944,0.302132805198927,18.225513519642334,0.12463189663989797,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1997,0.004
line_0247,Fe V,1453.616,1453.7351462899235,0.000572745757734537,-0.22355208374024382,0.021349695057518592,1.2962369849078395,0.4228482794336255,186.90887298636503,1.2460591532424334,-1.5618190416724818,16.71516439389404,0.0825910875123105,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1667,0.004
line_0248,Fe V,1454.241,,,,,,,,,,,,FIT_FAILED,0,1880,0.004
line_0249,Fe V,1454.47,,,,,,,,,,,,FIT_FAILED,0,2372,0.004
line_0250,Fe V,1454.702,,,,,,,,,,,,FIT_FAILED,0,2016,0.004
line_0251,Fe V,1455.557,1455.5523274383006,0.0026966169290881417,-0.03768715715499743,0.3029969609027581,0.910725005568325,-0.8920129023786731,2302.546285591314,15.350308570608759,1.5845882503948507,7.077157248418118,0.1123981483135779,BLEND_SUSPECT;MULTI_MINIMA,2,2598,0.004
line_0252,Fe V,1455.712,1455.2296000000329,0.36222113492139923,-0.024657994734026967,0.8500314737691008,5.565385525817241,-3.328065865528085,3556.9078568862215,23.712719045908145,3.3918057916635824,4.6848365430655114,0.165276834203603,BLEND_SUSPECT;EDGE;MULTI_MINIMA;POOR_FIT,2,2133,0.004
line_0253,Fe V,1456.1622,,,,,,,,,,,,FIT_FAILED,0,2067,0.004
line_0254,Fe V,1456.289,1456.4358406829988,0.02009544068683453,-0.06250890514359392,0.25437736922158993,1.0786529437133292,0.03338774672561843,2631.6116339000005,17.544077559333335,-1.6596007051077906,10.40870527813547,0.12400554566696435,BLEND_SUSPECT;MULTI_MINIMA,2,1894,0.004
line_0255,Fe V,1459.256,,,,,,,,,,,,FIT_FAILED,0,2088,0.004
line_0256,Fe V,1459.833,1459.94130778764,0.0007458273944265991,-0.19329583146323148,0.03444151032084152,3.7147072846870692,2.564752487652235,2121.6234093573153,14.144156062382102,-1.1097855849233376,23.690894447148075,0.2894438669366534,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2416,0.004
line_0257,Fe V,1460.7298,1460.8005293945635,0.0007327342139317826,-2.092203923469489,0.10882877863520778,0.4654884255587471,-6.242669162588149,146769.9055399308,978.466036932872,-0.03030621374580166,2092203.923469489,1.003592183291192,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,1771,0.004
line_0258,Fe V,1461.054,1460.572400774815,238.2616141975174,-1.523223872916443,0.7359724805538869,24.51808575850966,-23.26624106869477,238092.84490488225,1587.285632699215,0.02276705919267702,1523223.872916443,0.9969356718173626,BLEND_SUSPECT;EDGE;MULTI_MINIMA;POOR_FIT;SATURATED,2,2033,0.004
line_0259,Fe V,1462.5641,1462.5623238840935,0.0177152303448166,-0.0806305980937152,0.2713402623461489,1.687164069064147,0.6961542435059911,2665.9644642880867,17.773096428587245,1.611350193168572,11.936229264385693,0.16536431922369124,BLEND_SUSPECT;MULTI_MINIMA,2,2067,0.004
line_0260,Fe V,1462.635,1462.515961133414,0.0784327103217966,-0.08312668385122635,0.33332332706366236,2.1296232555991352,0.5636266492618425,2371.936979303023,15.812913195353484,1.754322863357808,12.305739755063092,0.1700986437995041,BLEND_SUSPECT;MULTI_MINIMA,2,1750,0.004
